month,income,rent,food,travel,entertainment,savings,expenses
7,28656,18562,2894,1878,1828,4843,25162
8,25741,12975,3515,3512,3141,2291,23143
3,36661,7882,5670,1310,1266,6516,16128
5,51555,10249,2288,2114,2399,3918,17050
12,48690,7811,3076,3978,1613,2811,16478
1,52833,17645,3371,4012,3549,4097,28577
7,57030,17207,3074,2321,2400,4009,25002
5,25704,15931,6934,4396,1577,6278,28838
8,68123,10527,4959,1279,1631,6342,18396
8,61362,6884,2039,3758,3326,9255,16007
9,32175,14710,6274,1966,3801,2649,26751
7,77141,13813,5622,4189,2456,4597,26080
11,32696,17769,2182,1694,3289,2560,24934
1,59023,18267,3759,1909,3034,8215,26969
3,60209,19161,7283,3614,2245,2769,32303
8,48054,10073,3769,1270,3830,6651,18942
3,41076,14729,7496,2540,1984,9458,26749
8,34986,15529,6800,2124,1003,2503,25456
1,66118,10416,2496,2411,3367,2627,18690
5,34440,10800,2596,2309,2344,8804,18049
4,73571,11895,4508,4027,2031,5384,22461
5,27960,15186,5826,4124,2075,5862,27211
8,42462,15262,6569,2753,2023,5359,26607
10,37821,18093,2684,1840,2165,7849,24782
4,77772,11315,7156,2821,1778,8651,23070
11,47258,9930,7718,2003,3874,7190,23525
4,47353,7365,7760,1239,1279,6256,17643
3,43416,18195,2318,4285,2111,7904,26909
7,42115,16037,5626,2639,2183,4174,26485
3,72530,16230,3435,1360,1984,5527,23009
12,66433,5854,4403,4435,3075,7801,17767
3,44968,7728,7790,1733,1809,7648,19060
11,42731,5915,4664,1851,1271,7423,13701
10,42785,12173,6324,1859,2123,4537,22479
5,59397,9938,2728,1700,2227,4286,16593
5,33828,19818,3287,2350,1189,4223,26644
6,24541,5131,6001,3883,1545,4257,16560
8,60644,14308,7606,4547,3341,8115,29802
10,33311,8593,2560,1822,3003,9736,15978
6,77685,14052,3375,2634,1847,8502,21908
12,77476,5293,3465,1096,2367,7308,12221
1,50531,15880,4506,1326,1770,5580,23482
8,34588,14191,5886,3120,1768,9723,24965
8,69416,19727,2024,1993,3100,3995,26844
9,32380,15488,3154,2279,3731,2633,24652
9,62645,8685,6465,2766,2070,8102,19986
2,37818,13016,3459,4241,2010,9988,22726
2,50857,12762,7107,1993,1702,7152,23564
3,41711,11846,6706,1332,3930,2500,23814
1,25097,12584,7471,2180,1464,8455,23699
4,70812,12310,7921,4490,3600,3563,28321
4,48393,10356,3220,2964,1916,6075,18456
9,42076,5286,4156,3505,2452,3174,15399
9,38738,19612,7979,3781,3030,3598,34402
9,77609,19722,5291,3923,1193,9686,30129
10,49317,13641,2719,3905,1065,4158,21330
7,59229,15530,3105,1098,3602,5713,23335
2,78480,16432,7656,3779,2725,3984,30592
10,27044,11586,5769,3972,1600,9299,22927
5,25497,15895,4479,1243,2499,2519,24116
4,73701,10303,3920,4842,2711,3917,21776
12,75486,8116,5079,2500,2904,3328,18599
11,75162,10874,6731,2464,1475,9196,21544
8,33751,11970,7268,4265,3620,8993,27123
2,49882,19257,5169,2398,3809,7942,30633
6,74078,13148,5172,3709,1886,2932,23915
5,78734,17763,7849,4053,3877,9518,33542
12,62072,13444,5330,1366,1081,3541,21221
2,63194,14611,6451,4226,2960,9659,28248
11,63826,15528,4058,3546,3747,2407,26879
10,42449,6235,7535,4605,1043,3531,19418
1,64028,5999,7690,2481,3871,2623,20041
8,71331,8760,5321,4699,2501,9272,21281
2,74119,9116,7771,3160,1609,4766,21656
7,53402,9411,3870,3992,2888,6647,20161
9,72783,15803,5621,4794,2352,4827,28570
9,52543,10557,3145,2047,2437,6415,18186
8,78743,14638,5991,1282,2787,7165,24698
11,49362,10352,5373,2315,1719,9408,19759
12,47315,15362,2124,2386,1690,9437,21562
10,47746,16113,2311,3448,2945,2666,24817
9,30057,18247,2774,3615,3746,2627,28382
2,66113,8683,4920,4337,3884,5108,21824
6,62915,7261,7569,4125,1109,5276,20064
4,41061,15137,3831,4920,1218,3784,25106
4,71370,18126,2693,4691,1462,7605,26972
5,54157,19982,7278,3761,3907,3133,34928
12,65839,18255,3376,2737,1514,3509,25882
3,31322,6853,7939,1421,1636,5389,17849
1,24276,13791,2989,3896,2216,3858,22892
8,32306,18079,4846,4966,1626,3615,29517
5,54017,17327,3752,4545,1069,8219,26693
3,76792,11895,4959,4801,3506,5853,25161
10,47742,16595,4453,2266,2517,6705,25831
7,51600,7990,5043,2377,3144,7617,18554
7,74864,17935,3716,2411,2850,6574,26912
1,37629,17469,3626,4249,1223,9556,26567
12,28245,17552,5088,1474,2865,6683,26979
9,51414,16010,5331,4644,3878,5865,29863
2,63870,5862,6028,3452,3688,6688,19030
5,50098,9527,2889,3083,2634,4411,18133
5,68994,17247,3378,1357,2805,2308,24787
8,30588,6219,6584,1557,3543,9230,17903
8,20442,8795,6275,4678,2779,6362,22527
7,59744,17796,7538,2350,2061,8176,29745
7,57443,17734,3707,2067,1768,3832,25276
12,31803,5527,4364,3367,2875,8183,16133
11,60721,12369,7363,1737,3807,6781,25276
6,57145,7922,2231,3705,2668,4307,16526
6,30599,10849,3812,3519,3535,8879,21715
11,27058,18916,3612,4340,3603,9902,30471
9,37206,16396,7422,3572,1991,8410,29381
6,31894,6162,6426,1024,2728,4000,16340
12,22939,17956,6656,4844,3028,2666,32484
2,76248,16756,4996,1639,2529,9943,25920
2,42149,5846,2247,2574,1488,3684,12155
5,21031,15309,6378,4228,1056,9392,26971
4,30208,11959,7406,3923,1511,7502,24799
11,20562,8086,7035,2208,3151,7617,20480
2,63498,14962,4079,1173,3604,8782,23818
3,69492,8283,7619,2417,3107,5076,21426
7,40951,15017,5741,1185,2601,7116,24544
8,68920,8323,6625,2304,1734,2445,18986
12,66766,5445,6476,2000,2582,6383,16503
6,77014,6025,2062,4657,1370,3081,14114
11,48351,14963,6223,2318,3073,5143,26577
5,38680,6359,3551,1527,3440,7786,14877
1,69386,13210,5005,4259,2842,6889,25316
8,41586,11113,5322,4483,1605,5751,22523
3,29308,13752,2294,4019,1109,7660,21174
6,79252,5471,6274,1683,1772,9249,15200
3,29609,5027,6324,3233,3301,6870,17885
7,49495,13751,2882,2567,2830,9785,22030
7,37675,15847,2393,1574,2859,6372,22673
12,48064,8236,4739,3034,2827,8095,18836
9,73879,17745,5467,2884,1916,7058,28012
5,28720,14136,6167,2324,3813,3545,26440
8,62940,8948,6413,1308,3585,5645,20254
10,34457,18487,5970,2212,3662,6831,30331
10,22939,16848,6690,2841,3634,5207,30013
8,67113,18271,6474,2434,1596,4783,28775
1,68926,18155,7002,1537,2237,2113,28931
12,58203,16255,6231,4458,3160,2771,30104
5,43365,11172,4777,1857,2335,8300,20141
3,25392,6979,5692,2574,3616,7515,18861
1,45905,15908,3401,1192,1954,3012,22455
4,27972,9921,7238,2186,3943,9396,23288
8,70385,14007,2905,1052,2124,5683,20088
3,50653,7326,2529,1474,1761,8398,13090
10,46329,7330,6618,1173,1937,5250,17058
2,39184,12646,5721,2219,3700,9954,24286
11,34799,6002,2386,4282,3131,3252,15801
9,71927,14734,4621,2813,1718,9534,23886
10,35052,11448,2572,1699,2953,5102,18672
5,26044,11837,2643,3437,3915,6203,21832
7,39871,17396,6071,4379,1948,6377,29794
11,43767,11467,3292,1456,1301,4668,17516
11,67183,14421,5595,2354,2240,8533,24610
2,40234,16497,6642,4797,3615,9708,31551
9,79871,19249,7605,2518,3588,4576,32960
9,41381,19793,4485,4400,3139,6090,31817
4,37274,12354,7682,4100,3701,3427,27837
4,66626,19251,2554,4754,2475,5241,29034
6,42304,7529,7859,3169,1613,2877,20170
10,79409,18209,4158,4529,3118,3198,30014
10,37572,6430,5393,3465,2548,9241,17836
10,58412,8912,4574,1158,2424,2453,17068
6,69892,6532,4224,3645,1668,6604,16069
12,70521,6892,7670,2837,3128,3263,20527
1,45965,19855,5609,1515,3642,4143,30621
9,38384,16316,6719,2025,1217,5585,26277
2,37855,6421,3988,4716,3931,8345,19056
5,37920,18510,2943,4373,1748,9204,27574
9,36702,13582,6568,4150,1124,6186,25424
4,79608,10768,7682,1658,1200,6328,21308
11,57921,7818,2993,1677,3621,6754,16109
3,21894,15061,5459,1314,2043,5058,23877
7,50985,16152,3121,4821,1721,4856,25815
6,48287,10617,7530,3375,1951,2911,23473
8,27991,6195,5446,1275,2881,8396,15797
3,35439,11229,6265,3763,3227,9538,24484
5,49084,15797,7109,1451,2432,4771,26789
10,62235,14049,2055,2588,2085,3467,20777
4,47659,10305,3756,1485,3320,2440,18866
4,44976,16419,2657,2130,3854,2995,25060
4,58703,14708,7052,1566,2776,4111,26102
10,37107,13077,2259,1245,3810,6100,20391
8,22329,18938,6736,3982,1698,5729,31354
6,62095,14345,4609,1888,3968,8215,24810
3,22770,5842,5909,3211,1621,5468,16583
10,76697,10200,2403,3574,3587,6712,19764
5,24846,10921,2794,1000,1985,8473,16700
6,36651,14874,3561,3910,1459,9715,23804
5,69044,5294,3183,3184,2084,7266,13745
6,34633,11097,4641,1150,1299,9582,18187
8,33628,11412,4664,4251,3544,5839,23871
7,20569,13836,6809,4993,2275,9907,27913
5,79900,16825,5607,2767,2430,8492,27629
10,21973,11678,7492,4051,2279,6460,25500
6,77889,15327,3957,2510,3638,4838,25432
4,55590,10020,4093,4771,3388,8559,22272
12,73612,10743,3752,4089,2829,6720,21413
9,53038,5110,6999,2248,2821,6602,17178
4,69088,13775,7197,2128,3450,2522,26550
1,27641,16417,5562,1998,3335,2705,27312
7,28930,14678,3694,4789,1988,3759,25149
7,26680,9864,2855,1697,1213,2249,15629
4,21257,18467,3295,2088,1531,6996,25381
3,28250,6648,6755,3380,3917,6344,20700
8,58138,11381,5621,3419,3789,3374,24210
5,48757,7381,6206,2230,2599,7388,18416
10,24858,5105,3038,4300,2984,8997,15427
7,61349,16745,6596,3628,3258,8591,30227
4,33491,10818,6513,4213,3218,3826,24762
4,45294,14886,7959,4789,1537,4130,29171
8,76151,14925,6370,1685,2286,9708,25266
8,65204,5381,7316,3756,3849,5478,20302
2,65638,15928,5447,4402,1675,8482,27452
2,69272,9356,7850,1927,1389,3103,20522
3,26908,10918,5432,2842,3468,8238,22660
12,30844,6316,7864,2732,3109,9055,20021
12,71455,10454,7229,1739,3133,5993,22555
3,57629,15894,5748,1270,2608,2258,25520
1,22911,18107,4241,2972,3538,6217,28858
3,28991,9074,7638,1710,3943,3147,22365
6,31572,9804,5530,1324,3107,8678,19765
8,63066,19811,6894,1989,3524,9096,32218
12,49693,5906,3963,2550,1319,2904,13738
10,60004,19890,5015,1797,1689,7042,28391
6,58333,12621,5567,2869,3099,9895,24156
5,75683,5662,5870,3967,1656,9456,17155
4,37493,18607,6864,4799,1827,9629,32097
3,59697,11718,3484,3594,2100,4139,20896
4,37634,19977,6234,2092,1118,7143,29421
7,79984,13654,6956,3955,3768,5178,28333
1,44561,16094,7955,1211,2205,9985,27465
7,38033,17872,4339,2581,1505,6147,26297
1,27351,5942,2334,4453,3684,8854,16413
2,75063,19951,3858,4831,3200,6389,31840
4,45921,13349,3207,2443,2041,4347,21040
1,39340,11415,2924,3644,1496,8488,19479
11,34901,19138,7076,1047,2771,7501,30032
12,30638,8309,4945,1230,1078,3591,15562
11,58596,6326,7381,1578,1058,4241,16343
11,41378,15909,7429,4548,2434,5628,30320
9,64324,15860,6439,3997,3810,8579,30106
12,42820,15760,6752,2112,3873,8528,28497
6,45060,16584,7892,2754,2653,2854,29883
1,52642,7106,5585,3979,2772,2750,19442
1,76766,18669,7945,3099,2862,7491,32575
6,45378,9799,6356,4605,2706,9911,23466
4,70867,13839,7481,1421,2511,6049,25252
4,28150,16514,6027,1610,1243,4367,25394
11,62875,7938,6264,1445,3255,2238,18902
6,72635,7483,6755,1960,3903,8535,20101
12,44059,17433,6295,1130,2110,8113,26968
11,54525,16098,7504,3647,2674,8058,29923
7,38193,16217,6677,2671,3647,4695,29212
9,74691,6375,6661,3421,3692,9452,20149
10,75200,12856,5842,3598,2977,8156,25273
5,63967,15015,4398,3577,1038,9552,24028
9,47801,5244,2027,4176,3525,6636,14972
4,79664,18871,5950,3434,2615,8833,30870
10,69063,7348,3898,4729,1019,3316,16994
2,46246,19773,6727,1335,1220,4304,29055
3,32807,14059,4427,3783,2872,2107,25141
11,37535,19435,3625,2140,3322,3604,28522
1,25492,16053,4575,2024,3510,3908,26162
6,75863,5479,4036,2652,1250,9855,13417
6,51357,15654,3310,3943,1211,4230,24118
1,26302,19500,5355,1537,3734,9921,30126
11,52314,6935,7861,4507,1418,5777,20721
3,68697,19253,5720,1495,2195,2366,28663
5,24747,10757,6902,4083,1506,9163,23248
3,79567,16565,4274,4365,1645,6926,26849
10,67006,16213,4074,1507,2651,9701,24445
3,61170,16384,7236,4924,1868,4909,30412
10,30686,5087,2088,1680,1491,5594,10346
3,57449,14432,5804,3612,3342,9452,27190
5,38891,13764,7854,1780,3504,4921,26902
5,72115,14005,2121,1759,2169,9426,20054
4,56196,5178,6961,1127,2261,6268,15527
1,49928,14917,2032,4147,1739,3740,22835
5,27494,5162,6698,2292,2790,8903,16942
10,56723,7640,2695,3193,1423,4818,14951
5,49877,14197,5841,4986,1291,3353,26315
4,72857,7348,2524,4474,3203,2451,17549
6,47981,7421,7143,3546,2983,9949,21093
10,34026,15947,7444,1965,3397,8140,28753
4,40422,9298,2246,1559,2957,6566,16060
7,29244,9142,5926,2222,1242,7200,18532
7,53481,17750,5101,4654,2230,6416,29735
2,43644,16933,4096,1923,2789,6536,25741
3,63848,9503,3962,4574,3305,4446,21344
1,76163,6217,4959,2627,1584,4235,15387
8,78031,7474,4227,3450,3082,5509,18233
9,28521,5929,3393,4023,3477,2884,16822
4,21746,12958,3907,4280,2342,8017,23487
6,37591,13508,4023,3389,1094,8993,22014
9,46718,6502,6833,4922,3267,5519,21524
6,69936,5420,4478,2071,1300,2742,13269
12,22696,18580,7532,1540,2660,7589,30312
12,32012,10830,6459,2199,2208,9707,21696
12,34688,19047,2981,1510,3822,9005,27360
9,43457,9358,7398,3066,3447,9628,23269
4,25036,6449,5223,3542,1689,4039,16903
8,59895,19501,2226,1354,2165,4562,25246
9,49960,10811,3266,3606,1992,3260,19675
4,56486,13619,4057,1344,3181,6276,22201
5,42159,12871,7511,2083,1660,6505,24125
8,27910,13588,7743,3735,2929,8659,27995
12,22693,18527,4251,2790,2925,7007,28493
10,69777,13987,4941,4987,3305,9003,27220
6,35858,5106,2156,3276,2062,9239,12600
12,48810,9049,4073,1146,1304,8325,15572
7,40092,13289,6063,4369,2847,8247,26568
3,43243,6903,7797,4404,1525,9439,20629
7,68700,12649,2760,4822,1406,4334,21637
12,78105,8570,2773,3379,2382,8230,17104
8,50505,16493,3552,3480,1885,2385,25410
10,27692,10376,2957,1398,3425,9240,18156
6,48555,5042,2253,2723,3516,2602,13534
10,26398,11385,3569,3883,1872,9852,20709
9,27252,6577,5218,4406,2970,9477,19171
6,31721,17382,6213,4280,1989,8842,29864
12,37939,11065,5236,2434,2304,2442,21039
9,31825,10885,6645,1586,2588,8037,21704
4,45251,17475,7006,4766,1010,5307,30257
8,56955,13576,6965,3646,3722,9841,27909
11,44151,18106,2807,2294,3742,4632,26949
4,20036,16663,7768,4251,2987,7856,31669
2,48412,8577,6916,4486,1972,5967,21951
10,38171,8238,3781,3804,1008,5301,16831
11,59051,10244,3221,3393,1027,4301,17885
9,52761,14888,7697,2542,3870,9095,28997
5,35202,7134,5663,2804,1685,9841,17286
4,28060,8892,5200,4509,3558,6450,22159
2,28065,15728,2879,4084,3549,7881,26240
1,49873,9321,7088,3035,1581,5566,21025
11,56648,10776,2000,2427,3825,8553,19028
7,25932,15584,2166,1737,3708,9366,23195
6,46470,19185,4063,4849,2241,4476,30338
2,28328,17805,4704,2777,2661,9919,27947
8,26333,10828,2111,1379,3050,7868,17368
11,74911,8815,5439,4763,2210,6570,21227
4,75637,5295,3125,3468,1042,8731,12930
8,66638,5413,4641,2203,2634,9120,14891
7,31268,10956,3429,2661,3822,9060,20868
5,25067,15187,4043,4058,2434,6010,25722
10,68384,11278,6602,2306,1041,4389,21227
10,64843,19316,3634,3465,1729,8617,28144
12,37045,11668,2670,1355,2981,3830,18674
8,60741,13195,5111,4773,1647,8540,24726
9,42770,5177,3690,1015,3704,6073,13586
5,62770,13937,5957,1314,2982,7545,24190
10,27887,9354,2964,3580,3928,7164,19826
5,53182,13843,2280,2039,2928,5414,21090
2,52370,10914,6446,4536,2159,8834,24055
5,59618,10482,3966,2486,3557,6829,20491
3,44918,17081,4808,4852,2542,7136,29283
7,55497,8271,7643,3592,1036,4266,20542
10,48026,11687,7402,1693,3019,2595,23801
5,31929,15674,3964,1068,1822,2190,22528
8,67756,10392,6823,1410,1578,5462,20203
1,56665,5289,5390,4123,3884,9606,18686
3,54937,13994,2822,4136,3564,2643,24516
3,33563,15722,3437,3859,3832,9664,26850
9,71030,19309,4061,4997,2020,7918,30387
5,48546,13425,7175,1918,3926,6189,26444
12,75606,5407,5865,3894,2081,3118,17247
9,32888,5693,6294,1739,3202,5767,16928
9,57338,6169,7979,2490,2895,3667,19533
1,79961,17849,6773,4805,3022,3105,32449
2,54283,15669,6036,4343,1112,6435,27160
5,36958,13623,3464,3486,3883,4855,24456
4,32634,12782,2077,3577,2779,8503,21215
10,39251,18856,4159,3777,2819,8132,29611
9,66566,15736,6630,1272,1600,4159,25238
7,39928,14174,7494,1458,1441,6398,24567
6,57245,16352,5187,1819,1227,7937,24585
7,36455,8044,3165,2196,1873,8038,15278
1,47144,10530,7316,3615,2145,6146,23606
1,48013,9992,2789,1860,1670,2805,16311
8,72132,8924,3563,2973,2291,8024,17751
2,78461,11970,3322,2544,1694,2700,19530
12,41876,8312,7195,3544,2508,5791,21559
10,46962,18065,3502,4984,3916,6756,30467
11,48084,9318,3491,1794,2027,3800,16630
9,62319,19059,3659,1804,1120,3907,25642
7,41143,6688,7996,4605,1741,7400,21030
6,46091,5467,3315,2095,2509,3136,13386
1,77236,15808,5062,3981,2242,6131,27093
1,34179,14537,2124,2890,1693,2622,21244
2,52807,7422,5062,4039,1256,8826,17779
6,78726,12279,2518,1839,3090,9245,19726
6,30222,19862,4070,4243,3917,4896,32092
2,79965,9507,6257,3682,3963,7659,23409
1,74525,19604,4676,1602,2553,9103,28435
10,43949,9721,4553,3783,2712,8188,20769
5,36116,10371,6977,4363,3635,6968,25346
5,71052,14203,5935,4937,1912,9095,26987
2,71369,12541,3044,4323,1593,7423,21501
6,68817,14869,3787,2432,2033,3415,23121
9,57564,16889,7957,4038,3839,8797,32723
2,57374,19785,5535,2833,1211,4062,29364
10,37667,18089,6578,1366,2675,4687,28708
2,28775,17258,7621,1255,2961,6262,29095
3,49655,15084,3966,4596,2405,3688,26051
7,77802,18848,4356,3487,2412,6158,29103
6,67632,18679,6969,2358,1921,9738,29927
12,34193,16061,7672,4701,3383,2202,31817
8,34676,17542,4250,3482,1921,7276,27195
8,50776,6486,5487,1689,3130,3538,16792
6,63225,16531,2141,4532,3039,9718,26243
12,37199,19461,7975,1307,3199,8421,31942
11,68812,14608,3003,3035,2758,3124,23404
10,35066,18049,4154,2696,2493,2894,27392
3,38895,16038,4014,4166,1077,7288,25295
3,20246,14549,6624,1408,1411,3555,23992
1,41209,17252,5608,4951,2577,4450,30388
7,59284,17852,2968,1825,2597,7260,25242
5,36800,14583,5925,2191,3428,8490,26127
4,66110,14770,5958,3134,3995,2786,27857
10,43086,8749,7868,3050,3837,2975,23504
4,40101,16817,4735,3419,1312,6929,26283
4,36491,13059,2804,2551,3911,6288,22325
6,47207,7503,3334,3689,3442,4946,17968
8,61798,12855,5984,4094,3590,4199,26523
8,40897,18378,2667,1097,1003,9915,23145
5,49492,16329,2384,3717,1108,5877,23538
6,21421,12055,5124,2774,3965,6481,23918
4,52015,18906,3608,2545,1885,8071,26944
12,32970,16101,5254,1320,1092,5279,23767
11,27283,15856,5440,1533,2122,5036,24951
9,48488,5399,4748,3867,1191,9716,15205
8,35945,9382,2012,3414,3380,6075,18188
10,20255,17149,5007,2207,2235,7507,26598
12,76400,15425,4207,1416,1626,7197,22674
10,31019,19619,7403,3776,1572,8096,32370
1,35487,6539,6167,2237,3403,6267,18346
2,61797,19985,4145,1847,2925,9724,28902
9,39346,13428,3865,1669,3638,2336,22600
8,55050,12185,2100,4281,1195,5667,19761
3,28744,9910,6079,2943,1261,4939,20193
8,44756,14119,6376,3180,3369,7550,27044
12,37861,9509,6978,3100,3467,2604,23054
1,45146,11051,3312,1740,2934,4536,19037
10,74104,11152,4796,3742,1331,2665,21021
4,75032,13611,6704,1022,2319,8249,23656
3,62687,9124,2449,4177,2259,4917,18009
6,66103,7395,5439,4674,1680,3232,19188
7,41976,13852,5501,2654,3054,5787,25061
4,76243,15815,5167,1459,1533,9927,23974
7,20591,8950,7380,1649,3119,9515,21098
9,26277,5449,7631,1481,2523,8024,17084
11,22260,5379,2120,1119,3665,2351,12283
2,63907,19701,5437,1672,3186,3761,29996
11,20347,14442,5856,3255,3589,4895,27142
3,44741,12285,3075,2884,1323,8191,19567
5,74184,15651,6413,1317,3996,9413,27377
3,57211,16190,4722,3385,3648,8174,27945
11,63856,17643,2701,3202,2940,5766,26486
8,61542,7301,5348,4846,1072,6570,18567
12,26869,12710,5668,1867,3887,4524,24132
10,48082,10792,5265,4226,2412,9424,22695
8,42080,13918,7112,4913,2261,3149,28204
8,48979,14659,2020,1393,1987,8362,20059
12,39422,15920,4446,3552,2345,8388,26263
12,55613,16344,7834,1970,2786,9647,28934
9,77016,12216,4249,1312,2328,6538,20105
4,42993,16712,4513,4869,2031,7770,28125
5,32386,9905,5222,2282,3006,8644,20415
5,54033,10999,6991,4228,2230,9394,24448
8,65213,16546,3182,3061,1410,9041,24199
7,32938,19808,4357,1076,3305,9981,28546
9,31159,13607,4551,4410,2819,8912,25387
8,22274,12122,4073,1408,3698,6350,21301
2,38854,5599,2065,3441,3173,2069,14278
10,51815,12288,6358,4918,2193,8598,25757
12,30482,16266,2471,3267,3591,2577,25595
4,38961,18627,4214,1743,3502,9169,28086
6,40044,19795,5225,1432,1661,6590,28113
12,53836,17366,2342,3853,2229,6084,25790
2,41975,12921,2717,2478,2356,8468,20472
7,34706,6567,4460,2677,3965,6876,17669
3,25974,6094,5736,4834,2673,4450,19337
3,30928,16135,5255,4997,2088,6946,28475
11,41213,18508,7790,2831,3135,7934,32264
2,21950,17345,5265,4211,2858,2128,29679
11,77435,14639,7334,1987,2066,3506,26026
8,39477,14684,6089,2521,2906,6088,26200
6,30411,15863,4530,3701,2960,8289,27054
1,41695,11191,5632,4712,3563,3648,25098
12,66156,6458,3055,4907,1499,7919,15919
1,37771,14400,2014,3864,2302,5167,22580
7,24274,13046,5389,2553,1325,4548,22313
8,55053,9934,7965,1754,2441,3479,22094
5,72358,15404,5314,1675,1552,3802,23945
12,72076,19038,2016,1831,2937,7523,25822
11,27045,6354,4581,2119,1887,2007,14941
5,77623,11473,3779,1027,1995,2219,18274
4,49714,18432,3949,4035,1928,2724,28344
6,54386,13404,2080,2253,3968,6197,21705
6,63747,8894,5079,1415,1307,7797,16695
3,28562,17794,3018,4527,3704,8917,29043
9,75048,13032,2779,3072,2330,4049,21213
12,47759,7963,3824,2710,2922,5785,17419
11,32026,16040,5864,4475,1469,9657,27848
7,60611,19503,4469,3720,2654,5912,30346
1,51589,8042,4513,1541,1624,4742,15720
7,62663,18857,4130,1164,3338,2770,27489
5,51738,11973,2324,3255,1248,6929,18800
5,46844,12139,5490,3996,3371,2739,24996
2,43447,16226,7146,1984,2466,6295,27822
4,44879,11930,2676,3661,1603,8088,19870
12,31966,19762,4011,1372,1058,6121,26203
6,37732,6732,6888,1617,2020,4017,17257
10,74708,12870,5616,4913,3316,7039,26715
11,25289,10340,5133,1068,2341,9517,18882
7,71574,10111,4704,2543,3141,6197,20499
11,40012,8081,3194,2658,2277,9815,16210
